Kegg-id	Pubchem-id	Chembl-id	CAS-number
cpd:C14311	17395311	CHEMBL35297	645-56-7
cpd:C14312	17395312	CHEMBL1333189	139-40-2
cpd:C14313	17395313	CHEMBL13486	485-63-2
cpd:C14314	17395314	CHEMBL239156	17817-31-1
cpd:C14315	17395315	CHEMBL333179	120-12-7
cpd:C14316	17395316	CHEMBL590753	165806-51-9
cpd:C14317	17395317	CHEMBL1873684	56-55-3
cpd:C14318	17395318	CHEMBL1880376	191-24-2
cpd:C14319	17395319	CHEMBL111	168273-06-1
cpd:C14320	17395320	CHEMBL1337502	205-99-2
cpd:C14321	17395321	CHEMBL1441574	207-08-9
cpd:C14322	17395322	CHEMBL463210	2921-88-2
cpd:C14323	17395323	CHEMBL1873329	2008-41-5
cpd:C14324	17395324	CHEMBL388560	333-41-5
cpd:C14325	17395325	CHEMBL1346946	53-70-3
cpd:C14326	17395326	CHEMBL1569524	60-51-5
cpd:C14327	17395327	CHEMBL1903207	1024-57-3
cpd:C14328	17395328	CHEMBL298461	95-50-1
cpd:C14329	17395329	CHEMBL382541	573-98-8
cpd:C14330	17395330	CHEMBL194983	581-42-0
cpd:C14331	17395331	CHEMBL1230222	59-50-7
cpd:C14332	17395332	CHEMBL1902519	21087-64-9
cpd:C14333	17395333	CHEMBL283487	23950-58-5
cpd:C14334	17395334	CHEMBL446060	114-26-1
cpd:C14335	17395335	CHEMBL279564	129-00-0
cpd:C14336	17395336	CHEMBL1331743	96-12-8
cpd:C14337	17395337	CHEMBL1872535	584-79-2
cpd:C14338	17395338	CHEMBL468759	82-68-8
cpd:C14339	17395339	CHEMBL2392777	79-97-0
cpd:C14340	17395340	CHEMBL1795580	6335-83-7
cpd:C14341	17395341	CHEMBL577241	6052-84-2
cpd:C14342	17395342	CHEMBL122570	580-51-8
cpd:C14343	17395343	CHEMBL31970	1582-09-8
cpd:C14344	17395344	CHEMBL484663	63046-09-3
cpd:C14345	17395345		3253-39-2
cpd:C14346	17395346		2024-88-6
cpd:C14347	17395347		901-44-0
cpd:C14348	17395348	CHEMBL1514512 CHEMBL258558	1675-54-3
cpd:C14349	17395349	CHEMBL2392656	
cpd:C14350	17395350	CHEMBL1900054	1478-61-1
cpd:C14351	17395351	CHEMBL224262	122-94-1
cpd:C14352	17395352		15231-91-1
cpd:C14353	17395353	CHEMBL191745	2051-60-7
cpd:C14354	17395354	CHEMBL1797264	34883-39-1
cpd:C14355	17395355	CHEMBL1232135	33146-45-1
cpd:C14356	17395356	CHEMBL125602	34883-41-5
cpd:C14357	17395357		55702-46-0
cpd:C14358	17395358		38444-81-4
cpd:C14359	17395359		55702-45-9
cpd:C14360	17395360	CHEMBL1797285	70362-47-9
cpd:C14361	17395361		33025-41-1
cpd:C14362	17395362	CHEMBL14328	33284-53-6
cpd:C14363	17395363		33284-54-7
cpd:C14364	17395364		32598-12-2
cpd:C14365	17395365		70424-69-0
cpd:C14366	17395366	CHEMBL275246	18259-05-7
cpd:C14367	17395367		35694-04-3
cpd:C14368	17395368	CHEMBL14774	2051-24-3
cpd:C14369	17395369		38411-22-2
cpd:C14370	17395370	CHEMBL79701	5335-24-0
cpd:C14371	17395371	CHEMBL83669	1137-59-3
cpd:C14372	17395372		67651-36-9
cpd:C14373	17395373		
cpd:C14374	17395374		150304-10-2
cpd:C14375	17395375	CHEMBL4059542	
cpd:C14376	17395376	CHEMBL4096959	150304-08-8
cpd:C14377	17395377		
cpd:C14378	17395378	CHEMBL4104694	
cpd:C14379	17395379		
cpd:C14380	17395380	CHEMBL4102269	
cpd:C14381	17395381	CHEMBL4104656	152969-11-4
cpd:C14382	17395382		158076-68-7
cpd:C14383	17395383	CHEMBL1627347	566-75-6
cpd:C14384	17395384	CHEMBL1797274	243-17-4
cpd:C14385	17395385	CHEMBL321029	90-00-6
cpd:C14386	17395386	CHEMBL58052	620-17-7
cpd:C14387	17395387	CHEMBL1322884	26002-80-2
cpd:C14388	17395388	CHEMBL1525	52645-53-1
cpd:C14389	17395389		28463-03-8
cpd:C14390	17395390	CHEMBL18104	111-71-7
cpd:C14391	17395391	CHEMBL113650	7773-34-4
cpd:C14392	17395392	CHEMBL323533	474-86-2
cpd:C14393	17395393	CHEMBL447861	94-18-8
cpd:C14394	17395394	CHEMBL155320	99-99-0
cpd:C14395	17395395	CHEMBL1344773	98-83-9
cpd:C14396	17395396	CHEMBL1398949	98-82-8
cpd:C14397	17395397	CHEMBL292687	97-00-7
cpd:C14398	17395398	CHEMBL11860	96-45-7
cpd:C14399	17395399	CHEMBL468581	96-23-1
cpd:C14400	17395400	CHEMBL346933	96-18-4
cpd:C14401	17395401	CHEMBL541230	95-80-7
cpd:C14402	17395402	CHEMBL70582	95-54-5
cpd:C14403	17395403	CHEMBL1381	95-53-4
cpd:C14404	17395404	CHEMBL1892377	94-82-6
cpd:C14405	17395405	CHEMBL170408	90-30-2
cpd:C14406	17395406	CHEMBL350865	892-21-7
cpd:C14407	17395407	CHEMBL53330	88-73-3
cpd:C14408	17395408	CHEMBL46557	87-61-6
cpd:C14409	17395409	CHEMBL397631	86-77-1
cpd:C14410	17395410		2045-52-5
cpd:C14411	17395411	CHEMBL1570502	77-73-6
cpd:C14412	17395412	CHEMBL574	70-55-3
cpd:C14413	17395413		639-58-7
cpd:C14414	17395414		609-39-2
cpd:C14415	17395415	CHEMBL260876	62-56-6
cpd:C14416	17395416		62450-07-1
cpd:C14417	17395417	CHEMBL83154	613-13-8
cpd:C14418	17395418	CHEMBL13888	554-84-7
cpd:C14419	17395419	CHEMBL1528820	554-00-7
cpd:C14420	17395420	CHEMBL1604375	55-38-9
cpd:C14421	17395421	CHEMBL167395	5522-43-0
cpd:C14422	17395422	CHEMBL164290	55-18-5
cpd:C14423	17395423	CHEMBL163824	42397-65-9
cpd:C14424	17395424	CHEMBL349860	42397-64-8
cpd:C14425	17395425	CHEMBL226650	3766-81-2
cpd:C14426	17395426	CHEMBL2133249	30560-19-1
cpd:C14427	17395427	CHEMBL49338	35367-38-5
cpd:C14428	17395428	CHEMBL388559	28249-77-6
cpd:C14429	17395429	CHEMBL1476858	2597-03-7
cpd:C14430	17395430	CHEMBL167911	62-73-7
cpd:C14431	17395431	CHEMBL226651	950-37-8
cpd:C14432	17395432	CHEMBL487187	23564-05-8
cpd:C14433	17395433	CHEMBL465018	22781-23-3
cpd:C14434	17395434	CHEMBL3184641	2104-64-5
cpd:C14435	17395435	CHEMBL1371125	192-97-2
cpd:C14436	17395436	CHEMBL1671900	17109-49-8
cpd:C14437	17395437	CHEMBL111654	149-30-4
cpd:C14438	17395438	CHEMBL388676	133-06-2
cpd:C14439	17395439	CHEMBL1371096	126-73-8
cpd:C14440	17395440	CHEMBL453716	123-91-1
cpd:C14441	17395441		1228-73-5
cpd:C14442	17395442	CHEMBL347698	122-14-5
cpd:C14443	17395443	CHEMBL85109	119-93-7
cpd:C14444	17395444	CHEMBL84685	117-79-3
cpd:C14445	17395445	CHEMBL1413786	115-96-8
cpd:C14446	17395446	CHEMBL1534811	78-51-3
cpd:C14447	17395447	CHEMBL15732	109-06-8
cpd:C14448	17395448	CHEMBL1606435	107-22-2
cpd:C14449	17395449	CHEMBL1421613	106-89-8
cpd:C14450	17395450	CHEMBL15888	106-47-8
cpd:C14451	17395451	CHEMBL1797268	106-43-4
cpd:C14452	17395452	CHEMBL276518	110-91-8
cpd:C14453	17395453	CHEMBL57284	106-41-2
cpd:C14454	17395454	CHEMBL220087	118-79-6
cpd:C14455	17395455	CHEMBL455541	103-69-5
cpd:C14456	17395456	CHEMBL56970	100-00-5
cpd:C14457	17395457	CHEMBL1888800	1014-70-6
cpd:C14458	17395458	CHEMBL209856	
cpd:C14459	17395459	CHEMBL1908011	56892-30-9
cpd:C14460	17395460	CHEMBL3182722	2443-58-5
cpd:C14461	17395461	CHEMBL8020	13345-21-6
cpd:C14462	17395462	CHEMBL1549385	95-77-2
cpd:C14463	17395463		
cpd:C14464	17395464	CHEMBL152295	1638-22-8
cpd:C14465	17395465		2446-69-7
cpd:C14466	17395466	CHEMBL153388	14938-35-3
cpd:C14467	17395467		7694-30-6
cpd:C14468	17395468	CHEMBL2130656	605-45-8
cpd:C14469	17395469	CHEMBL1483029	131-16-8
cpd:C14470	17395470	CHEMBL40583	56-49-5
cpd:C14471	17395471		59512-50-4
cpd:C14472	17395472	CHEMBL75349	1168-42-9
cpd:C14473	17395473	CHEMBL124706	119-39-1
cpd:C14474	17395474	CHEMBL1474963	1477-19-6
cpd:C14475	17395475	CHEMBL259548	1605-89-6
cpd:C14476	17395476	CHEMBL476121	16545-23-6
cpd:C14477	17395477		1827-75-4
cpd:C14478	17395478		1882-82-2
cpd:C14479	17395479	CHEMBL1201392	2135-17-3
cpd:C14480	17395480	CHEMBL3275226	2435-76-9
cpd:C14481	17395481	CHEMBL50511	2784-86-3
cpd:C14482	17395482		2862-58-0
cpd:C14483	17395483	CHEMBL1627631	302-76-1
cpd:C14484	17395484	CHEMBL109841	338-95-4
cpd:C14485	17395485	CHEMBL121458	3563-27-7
cpd:C14486	17395486	CHEMBL3187229	3836-23-5
cpd:C14487	17395487	CHEMBL1370345 CHEMBL241694	434-03-7
cpd:C14488	17395488		434-18-4
cpd:C14489	17395489	CHEMBL284109 CHEMBL77978	472-54-8
cpd:C14490	17395490		5197-58-0
cpd:C14491	17395491	CHEMBL2106801	514-61-4
cpd:C14492	17395492	CHEMBL345937	112984-60-8
cpd:C14493	17395493	CHEMBL1079446	521-10-8
cpd:C14494	17395494	CHEMBL15991	539-03-7
cpd:C14495	17395495	CHEMBL179188	560-66-7
cpd:C14496	17395496		604-82-0
cpd:C14497	17395497	CHEMBL2074878	62-99-7
cpd:C14498	17395498	CHEMBL135236	6639-99-2
cpd:C14499	17395499	CHEMBL1606644	7320-37-8
cpd:C14500	17395500		734-32-7
cpd:C14501	17395501	CHEMBL1333512	74-31-7
cpd:C14502	17395502	CHEMBL209073	846-48-0
cpd:C14503	17395503	CHEMBL1761683	979-02-2
cpd:C14504	17395504	CHEMBL3181956	84-75-3
cpd:C14505	17395505	CHEMBL3182119	84-77-5
cpd:C14506	17395506	CHEMBL104560	101-21-3
cpd:C14507	17395507	CHEMBL3188080	102-09-0
cpd:C14508	17395508	CHEMBL1797281	108-67-8
cpd:C14509	17395509	CHEMBL24832	112-70-9
cpd:C14510	17395510	CHEMBL3186021	115-90-2
cpd:C14511	17395511	CHEMBL1600257	1565-94-2
cpd:C14512	17395512	CHEMBL363614	271-89-6
cpd:C14513	17395513	CHEMBL1452359	22248-79-9
cpd:C14514	17395514	CHEMBL1595865	2439-01-2
cpd:C14515	17395515	CHEMBL301431	465-29-2
cpd:C14516	17395516	CHEMBL287556	501-30-4
cpd:C14517	17395517	CHEMBL1867271	51218-49-6
cpd:C14518	17395518	CHEMBL1797279	526-73-8
cpd:C14519	17395519	CHEMBL3184813	5315-79-7
cpd:C14520	17395520	CHEMBL1370646	5598-13-0
cpd:C14521	17395521	CHEMBL186858	615-58-7
cpd:C14522	17395522	CHEMBL31274	620-14-4
cpd:C14523	17395523	CHEMBL3184058	6938-94-9
cpd:C14524	17395524	CHEMBL2289397	70124-77-5
cpd:C14525	17395525	CHEMBL1592324	73250-68-7
cpd:C14526	17395526	CHEMBL2252174	85785-20-2
cpd:C14527	17395527	CHEMBL49996	80-62-6
cpd:C14528	17395528	CHEMBL1738928	79-95-8
cpd:C14529	17395529	CHEMBL3185893	84-61-7
cpd:C14530	17395530	CHEMBL1730239	868-77-9
cpd:C14531	17395531	CHEMBL433637	527-73-1
cpd:C14532	17395532	CHEMBL460296	93-72-1
cpd:C14533	17395533	CHEMBL1797280	95-63-6
cpd:C14534	17395534	CHEMBL1797134	95-93-2
cpd:C14535	17395535	CHEMBL93746	98-73-7
cpd:C14536	17395536	CHEMBL513024	40957-83-3
cpd:C14537	17395537	CHEMBL1886556	15625-89-5
cpd:C14538	17395538	CHEMBL1901244	3290-92-4
cpd:C14539	17395539		133633-12-2
cpd:C14540	17395540	CHEMBL236921	13553-79-2
cpd:C14541	17395541	CHEMBL72847	
cpd:C14542	17395542	CHEMBL72303	
cpd:C14543	17395543	CHEMBL72969	
cpd:C14544	17395544	CHEMBL72970	
cpd:C14545	17395545	CHEMBL72078	115217-04-4
cpd:C14546	17395546	CHEMBL306290	115217-03-3
cpd:C14547	17395547	CHEMBL308330	115217-06-6
cpd:C14548	17395548	CHEMBL73754	115217-05-5
cpd:C14549	17395549	CHEMBL378228	791-31-1
cpd:C14550	17395550	CHEMBL153062	104-40-5
cpd:C14551	17395551	CHEMBL74517	7773-60-6
cpd:C14552	17395552		739-27-5
cpd:C14553	17395553		739-26-4
cpd:C14554	17395554	CHEMBL1200542	56-47-3
cpd:C14555	17395555		1807-02-9
cpd:C14556	17395556	CHEMBL351406	17573-21-6
cpd:C14557	17395557	CHEMBL1908057	13345-26-1
cpd:C14558	17395558	CHEMBL1908055	37994-82-4
cpd:C14559	17395559	CHEMBL1908023	24027-84-7
cpd:C14560	17395560	CHEMBL1908016	37574-48-4
cpd:C14561	17395561		18964-53-9
cpd:C14562	17395562		
cpd:C14563	17395563	CHEMBL1908002	56892-33-2
cpd:C14564	17395564	CHEMBL1908001	56892-32-1
cpd:C14565	17395565	CHEMBL1908000	56892-31-0
cpd:C14566	17395566		141-28-6
cpd:C14567	17395567	CHEMBL108299	93-28-7
cpd:C14568	17395568		74712-19-9
cpd:C14569	17395569		6954-27-4
cpd:C14570	17395570	CHEMBL1566491	627-93-0
cpd:C14571	17395571		61432-55-1
cpd:C14572	17395572	CHEMBL364233	611-14-3
cpd:C14573	17395573	CHEMBL342696	57465-28-8
cpd:C14574	17395574	CHEMBL539904	510-15-6
cpd:C14575	17395575	CHEMBL2140472	3648-21-3
cpd:C14576	17395576	CHEMBL1908052	33953-73-0
cpd:C14577	17395577	CHEMBL3186540	27554-26-3
cpd:C14578	17395578	CHEMBL3183266	26761-40-0
cpd:C14579	17395579		2425-10-7
cpd:C14580	17395580	CHEMBL3182191	18854-01-8
cpd:C14581	17395581		1081-75-0
cpd:C14582	17395582	CHEMBL29878	105-67-9
cpd:C14583	17395583	CHEMBL3187283	105-05-5
cpd:C14584	17395584		103-17-3
cpd:C14585	17395585	CHEMBL227560	956-04-7
cpd:C14586	17395586	CHEMBL433198	903-71-9
cpd:C14587	17395587		7801-18-5
cpd:C14588	17395588	CHEMBL359619	7642-58-2
cpd:C14589	17395589		736-30-1
cpd:C14590	17395590	CHEMBL223967	7291-41-0
cpd:C14591	17395591	CHEMBL2105396	7035-04-3
cpd:C14592	17395592	CHEMBL440287	70-25-7
cpd:C14593	17395593	CHEMBL2106236	7004-98-0
cpd:C14594	17395594		68-60-0
cpd:C14595	17395595	CHEMBL288958	684-93-5
cpd:C14596	17395596	CHEMBL47647	67-98-1
cpd:C14597	17395597	CHEMBL82022	6443-74-9
cpd:C14598	17395598	CHEMBL3391978	641-78-1
cpd:C14599	17395599	CHEMBL305168	6304-33-2
cpd:C14600	17395600	CHEMBL411316 CHEMBL431273	63-01-4
cpd:C14601	17395601		6290-49-9
cpd:C14602	17395602		
cpd:C14603	17395603		601-63-8
cpd:C14604	17395604		
cpd:C14605	17395605	CHEMBL1582	
cpd:C14606	17395606	CHEMBL1908033	57-61-4
cpd:C14607	17395607	CHEMBL1473654	5721-91-5
cpd:C14608	17395608	CHEMBL514852	570-78-5
cpd:C14609	17395609	CHEMBL92890	570-52-5
cpd:C14610	17395610		
cpd:C14611	17395611		56961-47-8
cpd:C14612	17395612		5664-34-6
cpd:C14613	17395613		553-39-9
cpd:C14614	17395614	CHEMBL259041	5443-89-0
cpd:C14615	17395615		5419-48-7
cpd:C14616	17395616		53649-14-2
cpd:C14617	17395617	CHEMBL1739417	495-54-5
cpd:C14618	17395618	CHEMBL1200774 CHEMBL68349	53-34-9
cpd:C14619	17395619		533-17-5
cpd:C14620	17395620	CHEMBL65919	5096-19-5
cpd:C14621	17395621	CHEMBL406406	465-69-0
cpd:C14622	17395622		4648-33-3
cpd:C14623	17395623	CHEMBL326496	5417-84-5
cpd:C14624	17395624		4350-14-5
cpd:C14625	17395625	CHEMBL1990679	432-33-7
cpd:C14626	17395626		4213-40-5
cpd:C14627	17395627		4075-20-1
cpd:C14628	17395628		4033-95-8
cpd:C14629	17395629	CHEMBL1201064	3801-06-7
cpd:C14630	17395630	CHEMBL3250075	378-38-1
cpd:C14631	17395631		3642-89-5
cpd:C14632	17395632	CHEMBL3250349	3642-85-1
cpd:C14633	17395633	CHEMBL1908054	363-49-5
cpd:C14634	17395634		3593-85-9
cpd:C14635	17395635		34209-81-9
cpd:C14636	17395636	CHEMBL109816 CHEMBL1608183	338-98-7
cpd:C14637	17395637		337-68-8
cpd:C14638	17395638	CHEMBL3250073	337-02-0
cpd:C14639	17395639		3349-63-1
cpd:C14640	17395640	CHEMBL1200973 CHEMBL1520443	313-06-4
cpd:C14641	17395641	CHEMBL1097567	303-43-5
cpd:C14642	17395642	CHEMBL1328968	2919-66-6
cpd:C14643	17395643	CHEMBL1201173	2668-66-8
cpd:C14644	17395644		2646-30-2
cpd:C14645	17395645	CHEMBL1974118	26443-03-8
cpd:C14646	17395646	CHEMBL44282	2625-60-7
cpd:C14647	17395647		2527-11-9
cpd:C14648	17395648		2477-73-8
cpd:C14649	17395649		2226-70-2
cpd:C14650	17395650	CHEMBL418970	2208-12-0
cpd:C14651	17395651		21853-83-8
cpd:C14652	17395652		21466-08-0
cpd:C14653	17395653	CHEMBL2106177	2135-14-0
cpd:C14654	17395654		19897-02-0
cpd:C14655	17395655		1971-59-1
cpd:C14656	17395656	CHEMBL296830	1838-56-8
cpd:C14657	17395657	CHEMBL69829	1801-42-9
cpd:C14658	17395658	CHEMBL1570078 CHEMBL1892286	1778-02-5
cpd:C14660	17395659	CHEMBL1893014	1755-52-8
cpd:C14661	17395660		17550-03-7
cpd:C14662	17395661	CHEMBL355211	1694-20-8
cpd:C14663	17395662	CHEMBL1872906 CHEMBL3189011	15262-86-9
cpd:C14664	17395663		1524-86-3
cpd:C14665	17395664	CHEMBL1908006	145-12-0
cpd:C14666	17395665		14310-21-5
cpd:C14667	17395666	CHEMBL2356993	1255-49-8
cpd:C14668	17395667	CHEMBL1507567	125-10-0
cpd:C14669	17395668		1242-47-3
cpd:C14670	17395669		1236-00-6
cpd:C14671	17395670		1231-82-9
cpd:C14672	17395671	CHEMBL2251568	119-56-2
cpd:C14673	17395672		1182-06-5
cpd:C14674	17395673	CHEMBL2105993 CHEMBL3989742	1179-87-9
cpd:C14675	17395674		1173-26-8
cpd:C14676	17395675		1164-81-4
cpd:C14677	17395676	CHEMBL479717	1162-54-5
cpd:C14678	17395677	CHEMBL1908022	1147-55-3
cpd:C14679	17395678	CHEMBL2387063	1142-15-0
cpd:C14680	17395679	CHEMBL1878246	1098-45-9
cpd:C14681	17395680	CHEMBL2112759	1097-51-4
cpd:C14682	17395681		1091-93-6
cpd:C14683	17395682	CHEMBL486288	1043-10-3
cpd:C14684	17395683		1039-17-4
cpd:C14685	17395684	CHEMBL440895	103-29-7
cpd:C14686	17395685	CHEMBL1451838	101-83-7
cpd:C14687	17395686	CHEMBL119596	110-80-5
cpd:C14688	17395687	CHEMBL1613350	111-44-4
cpd:C14689	17395688	CHEMBL1235226	111-46-6
cpd:C14690	17395689	CHEMBL138297	112-57-2
cpd:C14691	17395690	CHEMBL284057	121-44-8
cpd:C14692	17395691	CHEMBL157093	124-48-1
cpd:C14693	17395692	CHEMBL146	128-37-0
cpd:C14694	17395693	CHEMBL1543632	135-88-6
cpd:C14695	17395694	CHEMBL1234848	139-13-9
cpd:C14696	17395695	CHEMBL24563	143-08-8
cpd:C14697	17395696		1805-61-4
cpd:C14698	17395697	CHEMBL149752	1987-50-4
cpd:C14699	17395698		2597-11-7
cpd:C14700	17395699		310-71-4
cpd:C14701	17395700	CHEMBL74469	4685-14-7
cpd:C14702	17395701	CHEMBL168075	528-29-0
cpd:C14703	17395702		569-41-5
cpd:C14704	17395703	CHEMBL117311	62-75-9
cpd:C14705	17395704	CHEMBL155816	630-20-6
cpd:C14706	17395705	CHEMBL163100	64-67-5
cpd:C14707	17395706	CHEMBL345248	75-25-2
cpd:C14708	17395707	CHEMBL346231	75-27-4
cpd:C14709	17395708		774-65-2
cpd:C14710	17395709	CHEMBL269630	78-83-1
cpd:C14711	17395710		7718-54-9
cpd:C14712	17395711	CHEMBL1406206	95-82-9
cpd:C14713	17395712	CHEMBL354318	97-02-9
cpd:C14714	17395713		4329-12-8
cpd:C14715	17395714	CHEMBL398440	88-04-0
cpd:C14716	17395715	CHEMBL3183756	5153-25-3
cpd:C14717	17395716	CHEMBL482477	
cpd:C14718	17395717	CHEMBL3186719	1085-12-7
cpd:C14719	17395718	CHEMBL1978410	15372-37-9
cpd:C14720	17395719	CHEMBL1974086	5219-17-0
cpd:C14721	17395720		442871-33-2
cpd:C14722	17395721		
cpd:C14723	17395722		79486-49-0
cpd:C14724	17395723		
cpd:C14725	17395724		
cpd:C14726	17395725		158076-64-3
cpd:C14727	17395726		
cpd:C14728	17395727	CHEMBL4060465	158076-62-1
cpd:C14729	17395728	CHEMBL1234676	149589-55-9
cpd:C14730	17395729		145413-90-7
cpd:C14731	17395730	CHEMBL1627335	54982-79-5
cpd:C14732	17395731	CHEMBL18028	
cpd:C14733	17395732		67651-37-0
cpd:C14734	17395733		53905-29-6
cpd:C14736	17395734		53905-30-9
cpd:C14737	17395735	CHEMBL82312	4400-06-0
cpd:C14738	17395736		71855-45-3
cpd:C14739	17395737	CHEMBL73796	
cpd:C14740	17395738	CHEMBL72732	71113-07-0
cpd:C14741	17395739		3228-02-2
cpd:C14742	17395740	CHEMBL165491	86-30-6
cpd:C14743	17395741	CHEMBL1882894	78-59-1
cpd:C14744	17395742	CHEMBL1888079	1861-32-1
cpd:C14745	17395743	CHEMBL32227	86111-26-4
cpd:C14746	17395744	CHEMBL2288609	6164-98-3
cpd:C14747	17395745	CHEMBL148831	2467-02-9
cpd:C14748	17395746	CHEMBL4085458	79551-86-3
cpd:C14749	17395747		79551-85-2
cpd:C14750	17395748	CHEMBL371463	36455-72-8
cpd:C14751	17395749	CHEMBL372840	71030-11-0
cpd:C14752	17395750	CHEMBL450613	26538-44-3
cpd:C14753	17395751	CHEMBL491510	42422-68-4
cpd:C14754	17395752	CHEMBL491499	5975-78-0
cpd:C14755	17395753	CHEMBL3187101	
cpd:C14756	17395754		
cpd:C14757	17395755	CHEMBL1628161	34816-55-2
cpd:C14758	17395756	CHEMBL1222035	98007-99-9
cpd:C14759	17395757	CHEMBL354663	101-80-4
cpd:C14760	17395758	CHEMBL2104005	915-67-3
cpd:C14761	17395759	CHEMBL198810	
cpd:C14762	17395760	CHEMBL451721	
cpd:C14763	17395761	CHEMBL195624	6554-98-9
cpd:C14764	17395762	CHEMBL3265256	6339-87-3
cpd:C14765	17395763	CHEMBL1378466	
cpd:C14766	17395764		
cpd:C14767	17395765	CHEMBL1230670	73543-67-6
cpd:C14768	17395766	CHEMBL1893588	
cpd:C14769	17395767	CHEMBL1437769	
cpd:C14770	17395768	CHEMBL128339	
cpd:C14771	17395769	CHEMBL269319	
cpd:C14772	17395770		
cpd:C14773	17395771		
cpd:C14774	17395772		
cpd:C14775	17395773	CHEMBL7514	
cpd:C14776	17395774		98462-03-4
cpd:C14777	17395775	CHEMBL1526258	54397-83-0
cpd:C14778	17395776		
cpd:C14779	17395777		107656-13-3
cpd:C14780	17395778		73347-43-0
cpd:C14781	17395779		
cpd:C14782	17395780		
cpd:C14783	17395781	CHEMBL52347	524-42-5
cpd:C14784	17395782		75947-54-5
cpd:C14785	17395783	CHEMBL206816	571-60-8
cpd:C14786	17395784		73136-20-6
cpd:C14787	17395785		
cpd:C14788	17395786		21711-65-9
cpd:C14789	17395787	CHEMBL261899	607-30-7
cpd:C14790	17395788	CHEMBL57394	134-32-7
cpd:C14791	17395789		
cpd:C14792	17395790		
cpd:C14793	17395791		
cpd:C14794	17395792		221664-05-7
cpd:C14795	17395793		
cpd:C14796	17395794		
cpd:C14797	17395795		
cpd:C14798	17395796		
cpd:C14799	17395797		
cpd:C14800	17395798		
cpd:C14801	17395799		
cpd:C14802	17395800		
cpd:C14803	17395801		
cpd:C14804	17395802		
cpd:C14805	17395803		
cpd:C14806	17395804		
cpd:C14807	17395805	CHEMBL3310737	108437-64-5
cpd:C14808	17395806		
cpd:C14809	17395807		
cpd:C14810	17395808		
cpd:C14811	17395809		
cpd:C14812	17395810		
cpd:C14813	17395811		
cpd:C14814	17395812		
cpd:C14815	17395813		
cpd:C14816	17395814		200346-83-4
cpd:C14817	17395815	CHEMBL333325	
cpd:C14818	17395816		
cpd:C14819	17395817		
cpd:C14820	17395818		
cpd:C14821	17395819		
cpd:C14822	17395820	CHEMBL1435825	
cpd:C14823	17395821		
cpd:C14824	17395822		
cpd:C14825	17395823		
cpd:C14826	17395824		
cpd:C14827	17395825	CHEMBL1594141	29774-12-7
cpd:C14828	17395826		
cpd:C14829	17395827		
cpd:C14830	17395828		
cpd:C14831	17395829		143343-95-7
cpd:C14832	17395830		
cpd:C14833	17395831		
cpd:C14834	17395832		
cpd:C14835	17395833		
cpd:C14836	17395834		
cpd:C14837	17395835		
cpd:C14838	17395836		118288-67-8
cpd:C14839	17395837		51981-75-0
cpd:C14840	17395838		71942-12-6
cpd:C14841	17395839	CHEMBL186007	95-56-7
cpd:C14842	17395840		82683-92-9
cpd:C14843	17395841		17345-77-6
cpd:C14844	17395842		82683-93-0
cpd:C14845	17395843		
cpd:C14846	17395844		
cpd:C14847	17395845		
cpd:C14848	17395846		
cpd:C14849	17395847		36504-66-2
cpd:C14850	17395848		36504-65-1
cpd:C14851	17395849		37574-47-3
cpd:C14852	17395850		13345-25-0
cpd:C14853	17395851	CHEMBL1743211	55097-80-8
cpd:C14854	17395852		61133-85-5
cpd:C14855	17395853		
cpd:C14856	17395854		
cpd:C14857	17395855		68226-83-5
cpd:C14858	17395856		79-02-7
cpd:C14859	17395857	CHEMBL3187685	79-04-9
cpd:C14860	17395858		16086-14-9
cpd:C14861	17395859		
cpd:C14862	17395860		10463-61-3
cpd:C14863	17395861		
cpd:C14864	17395862		113668-38-5
cpd:C14865	17395863		
cpd:C14866	17395864	CHEMBL27551	75-87-6
cpd:C14867	17395865	CHEMBL449486	79-36-7
cpd:C14868	17395866		
cpd:C14869	17395867		97-25-6
cpd:C14870	17395868		17157-48-1
cpd:C14871	17395869		
cpd:C14872	17395870	CHEMBL1570500	123-93-3
cpd:C14873	17395871		33388-14-6
cpd:C14874	17395872		
cpd:C14875	17395873		28747-20-8
cpd:C14876	17395874		15060-26-1
cpd:C14877	17395875		
cpd:C14878	17395876		
cpd:C14879	17395877		
cpd:C14880	17395878		7148-96-1
cpd:C14881	17395879		
cpd:C14882	17395880		
cpd:C14883	17395881		
cpd:C14884	17395882		
cpd:C14885	17395883		3109-01-1
cpd:C14886	17395884		
cpd:C14887	17395885		
cpd:C14888	17395886		
cpd:C14889	17395887		
cpd:C14890	17395888		
cpd:C14891	17395889	CHEMBL1965606	
cpd:C14892	17395890	CHEMBL1627947	
cpd:C14893	17395891		94546-56-2
cpd:C14894	17395892		
cpd:C14895	17395893		
cpd:C14896	17395894		
cpd:C14897	17395895		
cpd:C14898	17395896		
cpd:C14899	17395897		
cpd:C14900	17395898		
cpd:C14901	17395899		
cpd:C14902	17395900		
cpd:C14903	17395901	CHEMBL334402	
cpd:C14904	17395902	CHEMBL3199572	
cpd:C14905	17395903		
cpd:C14906	17395904		
cpd:C14907	17395905		
cpd:C14908	17395906		
cpd:C14909	17395907		
cpd:C14910	17395908		
cpd:C14911	17395909		
cpd:C14912	17395910		7801-32-3
